,WVSC,Z1,Y1,J1,H1,K1,Z2,Y2,J2,H2,K2
10,28.0,7.854021552333547e-05,8.583286123185145e-05,0.00010002779851504392,0.0001082540038044796,9.390464770748857e-05,0.00014005467175136623,0.00014045538677119777,0.00014107796938683687,0.00011985120366258686,8.056343962928656e-05
11,29.0,0.001038725157162218,0.0009727322244804625,0.0011129947889866564,0.0007561794460988281,0.0005799115231460567,0.004623933717553052,0.004862213222179259,0.0050680629432136364,0.005180155538549608,0.003619008473825679
12,31.0,0.0003239890592254466,0.00031731486488964934,0.0003261725058963602,0.00032921264817193947,0.000229794144876678,0.0007258946574024948,0.0007794926060437486,0.0008307833803910983,0.0008256416631413283,0.0005648794816948279
13,32.0,0.005764126453217201,0.005429068748453057,0.004888334451187264,0.003664414615495286,0.0023030577359923693,0.012348073332573414,0.011922869761502081,0.010372771237215353,0.00806219317687812,0.005398220249911322
14,33.0,0.00012495361424169735,0.00011133233077377757,0.00015622310082431562,0.00017087157149789855,0.0001557814280597023,0.00022050497885824365,0.0002560653411503668,0.00026991660329632726,0.00029302589425749865,0.0001621132080120183
15,34.0,0.00021230235564798674,0.0002057976260157132,0.0002508685491454363,0.00020076070213973532,0.00020418664395516157,0.00030383821780466115,0.0003302423758116793,0.00033579080528853885,0.00034631874579830313,0.00021559128446660192
16,35.0,0.0007510726512474019,0.0005038574624663232,0.0005227111894377924,0.0004417376906422274,0.00038004029205164144,0.001168707954607476,0.0014439534741870657,0.0014979151042088118,0.0014159059279050259,0.0009327180900973917
17,36.0,0.00037526452241598476,0.00040075341858751383,0.0003939889117215449,0.000339568775493656,0.00026335163788829274,0.0016160157902737993,0.0016571415246482949,0.001634618463141034,0.0014738395279656003,0.0009830029021157842
18,38.0,0.0001957803606658719,0.00014332276443410218,0.0001624771481836096,0.00014278153590091143,0.00035254645208569724,0.00012617554811092456,0.00015285005523432176,0.00016451821923240442,0.000198018788899453,0.0001226290037425732
19,39.0,0.00020428238143352167,0.00018314338096982332,0.0002265896240747413,0.0002442862353720389,0.00020055407844434174,0.00014385415158246962,0.00015467680759341577,0.0001967853665152705,0.0002455762707449188,0.0001680366442727145
20,40.0,0.04071202732201734,0.02808294790841634,0.022029133224263475,0.03456728595435132,0.0119326072692158,0.088928383913948,0.09501216187596277,0.09343715361171946,0.05911226493260478,0.05091141878481187
21,41.0,0.0008678321345911393,0.0008194503534413788,0.0008721728212763718,0.0006830527649840193,0.0004530543762985669,0.0011580902358956213,0.0011193987046178298,0.0010468865013305497,0.0009353462297444088,0.0006167835751459415
22,42.0,0.00015743466532448317,0.0001682127514636101,0.0001624566117964097,0.00020579769948066043,0.00015823069768501619,0.00015787406809459478,0.00019302306167877264,0.0002565622762216254,0.00027115224217824836,0.00023562252190432298
23,52.0,3.519513895415076e-05,2.088520876274014e-05,4.1991330496116014e-05,3.876142258402446e-05,2.8575725194569946e-05,8.56574615540892e-05,8.763104687961377e-05,6.91209343285148e-05,4.7266691031965785e-05,3.258141937774755e-05
24,56.0,0.0,0.0,0.0,0.0,0.0,0.001526252541021222,0.004861156466759522,0.01451074131670053,0.04002907919781501,0.05679616340483236
25,57.0,0.0,0.0,0.0,0.0,0.0,0.0009339404809953977,0.0018560787560342703,0.004032143687324181,0.008408745339778008,0.008887565204625341
26,58.0,0.0,0.0,0.0,0.0,0.0,4.102313063483399e-05,4.87425224064896e-05,9.752195524739333e-05,0.00017712342439607536,0.000186440388828886
27,63.0,0.004313742364647744,0.003957206806119473,0.0034976742657503827,0.002717066248955018,0.0018885328313167716,0.005561096098936783,0.006004670763552562,0.005762859082024625,0.005134928491098708,0.0035344870924049953
28,64.0,0.0008651163476939181,0.0003284556153599215,0.0003905705947339572,0.00031621194587809097,0.000270151462739736,0.0016770267885110191,0.002409401631035847,0.002701501419035459,0.0028572931498396154,0.00199132983230304
29,66.0,0.0027521028710778745,0.0027017891425083164,0.002404473225475711,0.0019065183246138376,0.0012225218460073504,0.0009279359490570352,0.0010463698079781092,0.0011777545751762211,0.0012997421406543295,0.0009426142479739509
30,68.0,0.00013419968335082823,0.00022403668488696457,0.00016841343587403127,0.0002024145989131909,0.0001745501182209907,0.00046248707485586975,0.0005741910251420332,0.0008102947032278522,0.0010208567388997319,0.0007847020731525822
31,69.0,0.00011783023441833704,0.00010876403390202484,0.0001521664498408753,0.00017117088865627802,0.00011781751158181181,0.0002128315461259168,0.0002358181348006474,0.0002480189131306757,0.00023518260688439524,0.00017862193921977447
32,71.0,0.0002608722736437317,0.00013442892287031535,0.00016643493850633582,0.00011913158024594826,0.00013235098289333486,0.0005513386011191793,0.0006048855362808899,0.0006315538689411544,0.0007015728919610776,0.000475329096783411
33,72.0,0.11466503040577618,0.10045345769132535,0.08096113671997951,0.05862809729492186,0.038071548096740855,0.06442986182974166,0.0645511226853504,0.06340495519625886,0.056741028023684754,0.04155480034196666
34,74.0,0.0015306701596115866,0.0011761644645888166,0.0011779388634699964,0.001029010524628251,0.0006314383330818982,0.0034288493155590367,0.003771460816643339,0.0037301543255621526,0.0033272114353991127,0.0022294492974902214
35,75.0,0.0002259210756617686,0.00010371832551434073,0.0001354724220386661,0.00013759777633366168,0.0001219807664185875,0.00034025146202702397,0.00047793364000440667,0.00047795388931825975,0.0004464532615122821,0.00028319214303973634
36,76.0,0.00018232231519829493,0.0001365288077474372,0.00018861142111217891,0.00018423015028575356,0.00025238432887726687,6.820760496091663e-05,0.0001150682743135851,0.00012626866824786283,0.000212585872553743,4.1313272728240486e-05
37,78.0,0.000228714356049199,0.00012115828366965776,0.00017029279010084868,0.00013793018172191706,0.00010708873087420022,0.0001889697985095208,0.0002549942573928988,0.0002610494604943359,0.0002500128898167774,0.00016016809123220644
38,79.0,0.0003503842002897496,0.00025951611150423765,0.00026928031287768236,0.00021766434003801322,0.00016939705589929057,0.00045329069072264013,0.0004707366366070224,0.00045995484720194347,0.000411069448169638,0.0002641793090709908
39,80.0,0.0002759638023007749,0.0001649357197747951,0.00017889977417712204,0.00017939270803886287,0.0001431892397916567,0.00016224510394236206,0.0002461530379049733,0.00025307660511387017,0.00021301000374112503,0.00014879351384199308
40,81.0,0.00022622327538466148,0.00012599914847087889,0.00011626782901501476,9.800124700937618e-05,0.00011585326586855111,8.364192125407295e-05,0.00015611937356882136,0.0001324036629391893,0.0001741821311822204,0.00010443248204594387
41,85.0,0.02572900133536768,0.01926536295949524,0.013154204234866976,0.01582100542918989,0.007926908771678537,0.11867405988510038,0.11677444180817695,0.10730733272467263,0.07906793562420895,0.05479972763952938
42,89.0,0.0023227282836307244,0.002823656156618913,0.004189818408508107,0.0035798068336575575,0.003100328010956185,0.008558672336535482,0.011304516706163396,0.01354887387522178,0.015799203754179453,0.012373130685903106
43,91.0,0.004463581260502704,0.004383391498476599,0.004133452045101954,0.003567140444483523,0.002278108880799631,0.00936054208063441,0.008752852299447934,0.008382191914456305,0.007241264314176255,0.0048073307153879636
